,title,review,star,Product,polarity,subjectivity
3,WASTE OF MONEY,"After reading the reviews, only a handful received the wrong cup so I took a gamble and lost. IF YOU CHANGE THE PRODUCT, CHANGE THE PICTURE.  This is actually fraud. I could buy this cup in the dollar store.  It's absolutely useless. I don't think a child could get all fingers in the handles.",1.0 out of 5 stars,soupsammons.csv,-0.25,0.55
4,Useless,"This was definitely designed as a kids sippy cup. My brother who has hand tremors took one look and said no. His arthritic finger couldn't hold the cup and CV he ani were a bit disappointed in the size i know it says it hols 8 oz. We soon realized every drink came in 10, 12 16 oz.  I couldn't even get my neighbor who has a 14 month old to take them. Into the donate bag.",1.0 out of 5 stars,soupsammons.csv,-0.21666666666666667,0.48333333333333334
5,Tiny,"The handles are surprisingly small. I can only fit a couple of fingers in without squeezing, making it awkward to use for an adult",2.0 out of 5 stars,soupsammons.csv,-0.06999999999999999,0.6199999999999999
6,Not Recommended,"I like having a 2 handle cup and though I checked making my coffee to fit the cup, the lid I wanted to use is to be inverted and if one did that, one would lose another ounce or so of coffee.  The sippy cup screwed on from the top but was difficult to remove.  I do not recommend to any average coffee drinker.I have ordered another company's larger cup.",2.0 out of 5 stars,soupsammons.csv,0.05,0.5599999999999999
7,For a child only,I bought this for my father. The handles are so small that only a child’s hands could grip them.,1.0 out of 5 stars,soupsammons.csv,-0.125,0.7
8,Lightweight and easy to hold.,"It was a gift for an elderly friend, who had a stroke.  She was happy with the mug.  Just to be safe, I heated the liquid in a glass cup in the microwave and then poured it into the two-handled cup.  She drinks slowly, so I don't know how long the liquid stayed warm.  It is not insulated.",5.0 out of 5 stars,soupsammons.csv,0.30999999999999994,0.58
9,Good product... just not for us.,"I know these work great for some.  Unfortunately, they didn't work out for us.  We ended up preferring the Kennedy Cup... sorry they just were a better fit.",3.0 out of 5 stars,soupsammons.csv,0.14,0.73
10,Handles to small for most adults,This is a toddlers sippy cup. The handles are too small for my 85 yr old mom and the lid does not fasten in order to prevent spillage,1.0 out of 5 stars,soupsammons.csv,-0.075,0.30000000000000004
11,It's a sippy cup for seniors,It's way over priced.  Just buy a cheaper sippy cup. It just about holds one cup. I have doubts about the microwave safe...it's the wrong sort of plastic,3.0 out of 5 stars,soupsammons.csv,-0.5,0.9
12,Exactly what I was looking for,"This cup is perfect for my 95 year old great aunt. She has severe rheumatoid arthritis in her hands, the large handles allow her to pick up her cup without difficulty. The double handles make it easier for her to hold steady.",5.0 out of 5 stars,soupsammons.csv,0.38015873015873014,0.4797619047619048
13,Good for kids too!,"I actually use this for my one year old daughter for learning to hold a cup on her own. It's been successful so far. It's clear plastic and seems pretty tough, but I wouldn't put it in the dishwasher though. It's the size of an orange, so it isn't too big. The split is removable and easy to clean.",4.0 out of 5 stars,soupsammons.csv,0.21010101010101012,0.6454545454545454
14,Handles should be larger.,It's like an adult sippy cup . There are 2 things that i feel would improve this item. First the handles are too small for adult twisted arthritic fingers to grasp. Secondly I feel a 10oz  capacity would be better than the 8oz.,1.0 out of 5 stars,soupsammons.csv,0.028571428571428564,0.4047619047619047
15,Great for seniors,Worked great for letting me control the flow of liquid for my grandma in end stages of dementia. Stopped her from choking.,5.0 out of 5 stars,soupsammons.csv,0.8,0.75
16,Must have for caregiving,"Dishwasher safe. Easy to grip. Choice of lid styles. Once spouse hospitalized, I brought cups there and nursing staff loves them.",5.0 out of 5 stars,soupsammons.csv,0.4666666666666667,0.6666666666666667
17,For a Child’s Hands,I purchased this hoping it would be helpful for my aging dad but it looks like it is for a child. Handles are much to small. It went back.,1.0 out of 5 stars,soupsammons.csv,-0.125,0.2
18,Only good if yr an adult without dementia,Really bad. The lid just sits in the cup. Spillage a problem!,1.0 out of 5 stars,soupsammons.csv,-0.8749999999999998,0.6666666666666666
19,Kids cup.,It would make a good kids cup.,3.0 out of 5 stars,soupsammons.csv,0.7,0.6000000000000001
20,Exactly as described!,"My husband has Parkinson's disease and has difficulty with manual dexterity. This cup is great for his morning juice and for other drinking during the day. It also helps, I believe with his tendency to aspirate liquids. A real blessing!",5.0 out of 5 stars,soupsammons.csv,0.30833333333333335,0.47500000000000003
21,Exactly what I needed,I love the two handle cup with  tremors it is Exactly what I needed,5.0 out of 5 stars,soupsammons.csv,0.375,0.425
22,works,"i got this for my mother who has terrbile shakes, it does help her",5.0 out of 5 stars,soupsammons.csv,0.0,0.0
23,Poor product.,Cups crack and leak at bottom center. Had to throw away half of all not orders. Product is in my opinion defective and does not stand up to claims made in marketing.,2.0 out of 5 stars,soupsammons.csv,-0.13333333333333333,0.13333333333333333
24,Not as advertised.,"My husband had a stroke and had to use both hands to guide the cup to his mouth.  I thought of the 'tommy tippy' cups for kids, then saw this cup listed as an 'adult', thinking it would be bigger and hold more than a child's cup.  It is not. I saw child cups bigger than this cup.  I am very disappointed in this product and the way it was advertised.",1.0 out of 5 stars,soupsammons.csv,-0.07500000000000002,0.555
25,The two handles are perfect.,This has been a great help.  Mom can handle this by herself.,5.0 out of 5 stars,soupsammons.csv,0.8,0.75
26,Was able to pour liquids directly into mouth once patient ...,Was able to pour liquids directly into mouth once patient was unable to drink through a straw or use a regular cup. No leakage with tight lid-to-cup fit.,5.0 out of 5 stars,soupsammons.csv,0.05357142857142857,0.38127289377289375
27,Good quality.,Excellent product and reasonable price.  Bought for a stroke victim and this lets them drink and stay hydrated without spilling.,5.0 out of 5 stars,soupsammons.csv,0.375,0.55
28,Double handle and lidded plastic glass,Perfect for Parkinson’s patients. Gives them some independence.,5.0 out of 5 stars,soupsammons.csv,1.0,1.0
29,Handles are too smail for adult hands.,Overall good product for kids.,4.0 out of 5 stars,soupsammons.csv,0.35,0.30000000000000004
30,Patient likes it,Probably allows too much liquid for one who is aspirating.,5.0 out of 5 stars,soupsammons.csv,0.2,0.2
31,I recommend this product for anyone who is bedridden,Used it for my dad when he was in hospice. It helped out greatly and made him feel independent while he was using it. I recommend this product for anyone who is bedridden.,5.0 out of 5 stars,soupsammons.csv,0.4,0.4375
32,For small drinkers,Smaller in real life. More for a toddler than a grown up.,1.0 out of 5 stars,soupsammons.csv,0.2333333333333333,0.43333333333333335
33,Junk,Regretting that I didn't read the reviews before purchasing. Its cheaply made. Handles way too small for adults. Don't purchase it. It should be removed from Amazon.,1.0 out of 5 stars,soupsammons.csv,0.07500000000000001,0.55
34,finger holes too small,Finger holes are way too small for elderly disabled adult. This cup is for a child and was not disclosed in the product description..,1.0 out of 5 stars,soupsammons.csv,-0.11666666666666665,0.3333333333333333
35,so having an unbreakabke cup with two handles is nice.,"My husband has Parkinson’s disease, so having an unbreakabke cup with two handles is nice.",5.0 out of 5 stars,soupsammons.csv,0.6,1.0
36,not good for my senior mom,the handles were too small for her to grab.the top did not stay onit leaked.very cheapdon't buy it,1.0 out of 5 stars,soupsammons.csv,0.125,0.45
37,Holds less than six ounces.,Too small and too expensive.,1.0 out of 5 stars,soupsammons.csv,-0.375,0.55
38,not for an adult,"more for a child than an adult who is handicapped, we will make it work but not a good cup for my brother in law",3.0 out of 5 stars,soupsammons.csv,0.08333333333333333,0.46666666666666673
39,Small size,To small hard to hold onto,3.0 out of 5 stars,soupsammons.csv,-0.27083333333333337,0.4708333333333333
40,Just what I Needed,"This was just what I needed for my father who needed an adult sippy sup. Clear plastic comes with 2 lids, one with a sucking nub and one with a hole for a straw.",5.0 out of 5 stars,soupsammons.csv,0.1,0.3416666666666667
41,Got to work with my G-J Tube fed son. ...,Got to work with my G-J Tube fed son. So that I could work with him on trying to get to eat by mouth again!,5.0 out of 5 stars,soupsammons.csv,0.0,0.0
42,It works great for mom,Mom loves it,5.0 out of 5 stars,soupsammons.csv,0.0,0.0
43,Five Stars,small and easy to handle can be used for children or as an adaptive cup for adults.,5.0 out of 5 stars,soupsammons.csv,0.09166666666666667,0.6166666666666667
44,Get what you pay for,Not what I expected. I thought it would be larger,1.0 out of 5 stars,soupsammons.csv,-0.05,0.45
45,All went well,Product is as posted!!!,5.0 out of 5 stars,soupsammons.csv,0.0,0.0
46,2 handle cups are wonderful.,Easy to use,5.0 out of 5 stars,soupsammons.csv,0.43333333333333335,0.8333333333333334
47,Three Stars,handles are a little small for larger hands,3.0 out of 5 stars,soupsammons.csv,-0.14583333333333334,0.4666666666666666
48,Very Helpful,My wife has Parkinson's (PSP) and uses this cup to have a more secure grasp.,5.0 out of 5 stars,soupsammons.csv,0.45,0.55
49,Awesome,Mom has  dementia,5.0 out of 5 stars,soupsammons.csv,0.0,0.0
50,Very very small,Very small. It is like a tea cup size. The company was wonderful when it came to returning the cup.,2.0 out of 5 stars,soupsammons.csv,0.3375,0.76
51,good product,great product,5.0 out of 5 stars,soupsammons.csv,0.8,0.75
52,Five Stars,THE RIGHT SIZE FOR MY HUSBAND'S COFFEE SINCE HE IS BEDRIDDEN.,5.0 out of 5 stars,soupsammons.csv,0.2857142857142857,0.5357142857142857
53,CHEAPLY MADE,A LITTLE TOO EXPENSIVE FOR MY TASTE.,3.0 out of 5 stars,soupsammons.csv,-0.34375,0.6
54,not a good product,wouldn't even secure fully drank kept coming out,1.0 out of 5 stars,soupsammons.csv,0.4,0.6
55,Product durability,Liked the sturdiness of the product.,5.0 out of 5 stars,soupsammons.csv,0.6,0.8
56,Five Stars,Great,5.0 out of 5 stars,soupsammons.csv,0.8,0.75
57,Five Stars,perfect for husband's 60th birthday gift,5.0 out of 5 stars,soupsammons.csv,1.0,1.0
58,Very great cups,Very great for a loved one very fast to ship,5.0 out of 5 stars,soupsammons.csv,0.6533333333333333,0.8516666666666667
59,My mom loves it,My mom has Parkinson and this is very easy for her to hold and get the fluids she needs.,5.0 out of 5 stars,soupsammons.csv,0.5633333333333334,1.0
60,Very happy costumer....,Very happy this product....,5.0 out of 5 stars,soupsammons.csv,1.0,1.0
61,Only holds 4 oz of it spills,Not user friendly,1.0 out of 5 stars,soupsammons.csv,0.375,0.5
62,Thank you,It helps with everything I hoped for,5.0 out of 5 stars,soupsammons.csv,0.0,0.0
63,Dont do it,Useless...Leakes like a sieve,1.0 out of 5 stars,soupsammons.csv,0.0,0.0
64,There are better sippy cups,"Not as large as expected, it's very small and not very sturdy made. Not worth buying",2.0 out of 5 stars,soupsammons.csv,-0.09214285714285715,0.34971428571428576
65,Too small,Way too small,1.0 out of 5 stars,soupsammons.csv,-0.25,0.4
66,Works great,My mom has Parkinson's and it easy for her to hold and drink by herself.,5.0 out of 5 stars,soupsammons.csv,0.43333333333333335,0.8333333333333334
67,Cup for elderly person,Easy for my 93 year old mother to use,5.0 out of 5 stars,soupsammons.csv,0.26666666666666666,0.5166666666666667
68,I love it. He handles it very well,"This cup was ordered for my special needs son.  I love it.  He handles it very well.  However, he chews on the drinking spout and I was wondering if I could just order new tops since the cups are fine.",5.0 out of 5 stars,soupsammons.csv,0.32203463203463206,0.4851948051948051
69,One Star,Too small,1.0 out of 5 stars,soupsammons.csv,-0.25,0.4
70,Works for my husband.,My disabled husband can use it.,5.0 out of 5 stars,soupsammons.csv,-0.2,0.3
71,Not good,It still leaked out.,3.0 out of 5 stars,soupsammons.csv,0.0,0.0
72,Quality is great but be aware,"Please explain to me why there are openings on the lid of this cup.... you make the slightest movement & liquid comes out. Quality is great but be aware, the lid is useless.",3.0 out of 5 stars,soupsammons.csv,0.18333333333333335,0.39999999999999997
73,Adult sippy cup,The two lids and the size of the cup was perfect,4.0 out of 5 stars,soupsammons.csv,1.0,1.0
74,Works well for my situation,Could have been a little larger,5.0 out of 5 stars,soupsammons.csv,-0.09375,0.5
75,Two Stars,Cheap and small,2.0 out of 5 stars,soupsammons.csv,0.07500000000000001,0.55
76,Cheap,Cheap,1.0 out of 5 stars,soupsammons.csv,0.4,0.7
77,the sippy cup is leak poof,my husband,5.0 out of 5 stars,soupsammons.csv,0.0,0.0
78,Not for toddlers.,I thought I was going to use it for a toddler sippy cup.  Nope.  It is a good cup for adults though since it holds hot liquids too.  Sometimes you need a lid.  I especially like the easy dishwasher cleaning.,4.0 out of 5 stars,soupsammons.csv,0.3458333333333333,0.8208333333333334
79,Four Stars,Good product,4.0 out of 5 stars,soupsammons.csv,0.7,0.6000000000000001
80,One Star,disappointed,1.0 out of 5 stars,soupsammons.csv,-0.75,0.75
81,Very small handles,"This is identical to a child’s sippy cup without all the cute colors.  I bought this for my dad who is in hospice and having a difficult time lifting a cup. My mom wanted a lightweight cup with handles. It is both those things, but the handles are insanely small. Like 1 fingers worth for an adult man. Maybe this would work for an older woman or smaller person, but it was a huge disappointment for my situation. The picture shows me holding the cup. I can fit 2 fingers at most.",1.0 out of 5 stars,soupsammons.csv,0.09242424242424244,0.5303030303030304
82,Perfect,Works very well...durable,5.0 out of 5 stars,soupsammons.csv,0.2,0.3
83,Two Stars,I didn't realize it would be so small.,2.0 out of 5 stars,soupsammons.csv,-0.25,0.4
0,Nutrition Problem Solved,"I've ordered a total of 4 of these cups. They work great for drinking smoothies, creamed soups, and other similar foods. I've been unable to chew foods while waiting for facial reconstruction surgery and these have been the perfect solution. I was rapidly losing weight from not being able to eat before finding these cups.As the description says, they can be used laying down, but I use them sitting up. They're easy to wash by hand, or put on top DW shelf. I don't put them in the microwave, I heat the soup in a glass measuring cup first, then pour into the cup. I don't use any plastic in the DW. When my surgeon asked how I've been eating I told him about these cups, he was very impressed. He told me they will also be perfect to use after surgery during my recovery time.The only negative is that tomato soup does slightly stain the inside of the cup, but that's true of any tomato product and plastic. There's no residual smell or taste, just slightly discolored. When I noticed that I marked that cup to be the only one I use for tomato soup or others that may stain.",5.0 out of 5 stars,soupsp.csv,0.21521164021164013,0.5875661375661375
1,Lewy Who?,"This cup has been great for my brother who has Lewy Body Dementia (the 2nd most common form of degenerative dementia, after Alzheimer's, and includes motor control and stiffness, like Parkinson's). He doesn't have great control of his hands, so the small (but not tiny) size of the cup has worked well for him. He can get a good grip on it. He uses it with a flexible straw with the flexy part in the bottom of the cup, so if he's reclined the straw is still in the drink. [...]",5.0 out of 5 stars,soupsp.csv,0.28125,0.5
2,A big help for the bedbound,"My father has late stage lung cancer and is now so weak that he is mostly bedbound. This cup has made drinking without spilling easier for him. Straws help, but require a lot of maneuvering to avoid tipping the cup too much. This, on the other hand, allows full tilting without frustrating spills. It also doesn't look like a child's cup, which would have embarrassed my dad. I love whoever came up with this. Thank you so much.",5.0 out of 5 stars,soupsp.csv,0.0611111111111111,0.5055555555555555
3,It really does help,"This is my second order.  I ordered the first one and it worked very well for my elderly mother who has trouble eating and swallowing due to vascular dementia.  I have mixed pureed food with a little liquid to make it more like a creamy soup and give it to her that way.  This cup has substantially decreased the amount of spillage when spoon feeding her.  With the cup, her intake is much greater with less mess.  The mouth hole size is very good and you are actually able to control the amount.  She has been fed in bed while slightly reclined.  Additionally, she likes the cup as well.  I use the first for soup/food and the second for drinks like Ensure.  Lastly, a great price!",5.0 out of 5 stars,soupsp.csv,0.14939814814814814,0.36416666666666664
4,Thanks to only two parts is easy to clean and sanitize,"I have 2 of these for my father who is on hospice and requires nectar thick liquids. It's spout hole is large enough for a larger plastic straw and accommodates the flow of thicker fluids. When he tips it to drink I can control the flow with the hole on the opposite side of the lid. The spout also decreases his confusion about what side to drink from when he is able to drink on his own. This is not spill proof, but spill reducing. Although the lid is simple to remove I have found it remains attached to the cup even when knocked over or dropped. Thanks to only two parts is easy to clean and sanitize.",5.0 out of 5 stars,soupsp.csv,0.16785714285714284,0.5515873015873015
5,Great Lightweight Cup for Handicapped Adults,"The cup I received is just as pictured. I ordered it for my mom who only has the use of one hand and has trouble swallowing due to a stroke. She uses it with and without the lid and can easily remove it by herself with one hand. She learned easily how to control the flow of the liquid. Previously we were using glasses with weighted bottoms because she has a tendency to knock them over accidentally, but the only ones she could grasp only held 4 ozs and we were having to buy new ones frequently because they were constantly being broken. I switched to these and I'm very glad I did. They hold 8 ozs and she has no trouble with them at all. I also like that they are top shelf dishwasher safe. The lid stays on pretty well but will come off if dropped onto the floor.",5.0 out of 5 stars,soupsp.csv,0.13008021390374333,0.5938948306595365
6,Great cup (for one day...),"Cup arrived quickly and looked promising. I bought this for my elderly aunt who has Alzheimers and is bedridden much of the time. She loved the cup, as she could drink while in a reclining position.  Unfortunately she dropped the cup at the end of the first day from her bed and part of the plastic broke off (see photo).  It's the part that you pry off and on to fill. I would have given it 5 stars IF that hadn't happened...and after just a a few hours use...I also bought some dual handled plastic cups and those were too heavy for her so this one would have been the ideal one.",3.0 out of 5 stars,soupsp.csv,0.18703703703703706,0.5481481481481482
7,These allowed her to lay in a more comfortable position and still drink,"Mom was bed-bound the last 6 months of her life. We had a hospital bed that allowed her to sit upright but it was uncomfortable for her. These allowed her to lay in a more comfortable position and still drink. I kept one always full of water by her bed. I also gave her morning juice and nutritional supplement in them. I ended up buying extras so I always had a couple clean. They are safe for hot liquids too, but she didn't like her tea in plastic - that was just her preference though and not a fault of the product.",5.0 out of 5 stars,soupsp.csv,0.23333333333333334,0.6208333333333333
8,"Disappointing, only for truly bedridden who don’t mind leaks.","You control flow by blocking the air hole in cap. Lid slides in, doesn’t screw in, so not secure. Take in A LOT of air, which after abdominal surgery is a no-no & you don’t sip out the end of the spout...it’s out of the top, which is wide enough for a straw. Lastly, measurements are NOT accurate.",1.0 out of 5 stars,soupsp.csv,-9.25185853854297e-18,0.45
9,Very helpful for my dad,"My dad has a health issue that is causing his swallow-reflex to weaken.  As a result, he chokes easily, and is weak enough that it can get serious.  This cup has dramatically lessened his choking.  The hole is on the side of the spout, not the end, and that simple change makes it much easier for him to regulate the flow of liquid, to avoid choking.  We have bought three of them now.",5.0 out of 5 stars,soupsp.csv,-0.012499999999999992,0.5303571428571429
10,but this is not nearly as bad as the entire glass of liquid spilling,"My husband who has Parkinson Disease was spilling drinks often.  These cups work well.  If they do get knocked over a little liquid does spill out, but this is not nearly as bad as the entire glass of liquid spilling.  Yes, they are boring in looks, but the plain white manages to be not bad with other dishes.  they are reasonably priced with no shipping charge, so we could order just one to see how they worked before buying more.",4.0 out of 5 stars,soupsp.csv,-0.01267857142857145,0.529047619047619
11,Good for thick liquids. Lid comes off to easy.,"Cup design is great. Using for adult dementia who is on thick liquids. Only negative is the lid comes off to easy. She takes it off, or it flies off if she drops the cup.",4.0 out of 5 stars,soupsp.csv,0.12222222222222223,0.6263888888888889
12,disappointed,Lid is not snug in how it fits in to cup- would be better if it screwed on maybe. I returned as I was afraid my grandfather would spill the whole cup on himself if lid slid off. Amazon really helpful on return.,2.0 out of 5 stars,soupsp.csv,0.07500000000000001,0.49999999999999994
13,life saver,my mother has had several strokes and has advanced Alzheimer's. This has literately saved her life. She is unable to eat and drink herself so we can feed her liquid meal substitutes which has made her more comfortable,5.0 out of 5 stars,soupsp.csv,0.16,0.4800000000000001
14,Vacuum control doesn't work. Not graduated.,"I got this for a client with dementia, and the vacuum control just doesn't work; I almost drowned him with it! The lid is slip-fit into the cup, so I don't think it makes a vacuum. It's not a bad cup, but the flow control was what we needed and what this cup's claim to fame was. It's also not graduated (marked like a measuring cup) as expected.",3.0 out of 5 stars,soupsp.csv,0.0347222222222222,0.29444444444444445
15,"While the idea of the cup is great, he is entirely unable to control his fingers ...","The product is as shown.  It make work for some, but the product info really needs to be updated.  It does not state that the user has to hold a finger over the hole, to control the flow of liquid.  I purchased this for my brother, who has end stage MS.  While the idea of the cup is great, he is entirely unable to control his fingers to cover the hole.  Thank you Amazon for processing my return easily!",2.0 out of 5 stars,soupsp.csv,0.2604166666666667,0.5708333333333333
16,"Minimal flow control with water or thin liquids, leakproof lid, excellent straw holder","Bought this to help my convalescing patient (who was too weak to use straws) drink fluids.  The flow control is minimal with thin liquids, and the mouthpiece is awkward.  The mouthpiece seems to be designed to hold a straw rather than fit in the mouth.  And if you use this cup with a straw, flow control is unnecessary.  I could not use this product to give water and thin liquids to my bedridden patient.  It may work well with thicker liquids, however.  But the lid is watertight and I find I am using it frequently as a straw holder cup now that my patient is stronger.",3.0 out of 5 stars,soupsp.csv,-0.221875,0.6906249999999999
17,Not good for bed bound people,Not good for my family member. Water shoots out the little hole if you don't have your finger covering it. Also the lid doesn't snap on or screw on it just kinda slides on. The lid came off several times. I ended up buying a toddler supply cup. Do not recommend this cup for someone that cannot sit up to drink.,1.0 out of 5 stars,soupsp.csv,-0.17916666666666667,0.3666666666666667
18,Love This Cup!,"I got this cup for my ailing mother and it has more than met my expectations. Hubby was skeptical at first, but soon saw how much it helped mom to drink liquids more comfortably. Highly recommend it!!!",5.0 out of 5 stars,soupsp.csv,0.21041666666666667,0.4288888888888889
19,Child’s sippy cup works better than this!,"If you or a member of your family is bedridden and can’t sit up to drink and you order this cup for them, buy them a towel as well.  They will get wet whether they put a finger over the hole or not.  Flow is not decreased at all.  A child’s sippy cup works better and will prevent a soaking.",1.0 out of 5 stars,soupsp.csv,0.19999999999999998,0.5333333333333333
20,"A bit pricey for an adult ""sippy"" cup, but worth it.","My husband is starting to have issues with dysphasia. He felt comfortable with this cup right away as he can control the flow of the liquid so easily and slow things down. Easy to clean (I hand wash it). Thick durable plastic, not cheap and thin. He can be in a semi-prone position and still drink safely. It has also helped to eliminate accidental spills.",5.0 out of 5 stars,soupsp.csv,0.08862433862433865,0.5846891534391534
21,Great cup for elderly,"At first I didn’t like this cup & thought it was too small but after giving it a second chance I love it.It is just the right size, and doesn’t spill .My moms hand shake and not even a drop spoils w",5.0 out of 5 stars,soupsp.csv,0.15714285714285714,0.3738095238095238
22,Spill proof with measurements.,Clear plastic mug for elderly with muscle or arthritis weakness. There is no handles so you will have to assist. The good thing  is the measurement Amounts printed on the side.,5.0 out of 5 stars,soupsp.csv,0.39999999999999997,0.4916666666666667
23,Not as described,"Doesn't work as described. According to the description, you should be able to tip this cup without water spilling out as long as you have your finger over the hole. This is not the case. All covering the hole does is slow the flow.",1.0 out of 5 stars,soupsp.csv,0.04999999999999999,0.4749999999999999
24,A great purchase!,"Loved everything!Used a straw and sipper as well. My dad was 94 and only cup that he could use with ease. We had to hold it for him but no problem as long as he could get his liquids.Big enough to function properly.What was important,  no dripping. A must have!",5.0 out of 5 stars,soupsp.csv,0.22999999999999998,0.74
25,Fantastic cup / Fantástico vaso,"ENGLISH: This cup for people with disabilities has been a fantastic help to feed a relative with disabilities. We use several at a time, for different kinds of drinks. There is a model with the smaller hole, but for us this has been most useful model for thick drinks. The cap seal and prevent spillage.ESPAÑOL: Este vaso para personas con discapacidad ha sido de gran ayuda para alimentar a un pariente con discapacidad. Usamos varios a la vez, para diferentes clases de bebidas. Existe un modelo con el orificio más pequeño, pero para nosotros este modelo ha sido más útil para las bebidas espesas. La tapa cierra herméticamente y se evitan los derrames.",5.0 out of 5 stars,soupsp.csv,0.09999999999999999,0.33055555555555555
26,Good night table cup,I want a glass of water on my bedside table but more often than not I knock it over or spill it down my front as I try to take a sip in the night. I am not convalescing just clumsy. I liked the idea of a soppy cup but could not stand the thought of Mickey Mouse or some other character being on my bedside table. This fits the bill,5.0 out of 5 stars,soupsp.csv,0.10388888888888888,0.4727777777777778
27,Did not meet my needs,Cup was needed for an adult .  The cup is TOO small and lid too tight for an aging adult to get off.  Very disappointed,2.0 out of 5 stars,soupsp.csv,-0.24071428571428574,0.4521428571428571
28,Too small,"Too small for an adult, and hard for my mom to sip on.",3.0 out of 5 stars,soupsp.csv,-0.14722222222222223,0.4138888888888889
29,Just what he needed,My son is experiencing the onset of dysphagia and this cup is exactly what we needed to assist him with eating the foods he loves.,5.0 out of 5 stars,soupsp.csv,0.25,0.25
30,Waste of Money,"This does not work at all. I place my finger over the vent hole, and the beverage still pours out. This was a complete waste of money!",1.0 out of 5 stars,soupsp.csv,-0.075,0.2
31,Great for Mom!,"This cup is substantial, easy to use and clean. It does not come apart, but is easy to take apart.",5.0 out of 5 stars,soupsp.csv,0.41111111111111115,0.7888888888888889
32,It is SMALL.,Not worth the money......It is way to small for someone that needs to drink 60 oz of water a day.  This thing is worthless for my wife.,1.0 out of 5 stars,soupsp.csv,-0.4000000000000001,0.4666666666666666
33,exactly what my wife needed with suffering from huntington's disease ...,exactly what my wife needed with suffering from huntington's disease hdsa.org  able to control flow rate with vent hole,5.0 out of 5 stars,soupsp.csv,0.375,0.4375
34,Highly recommend this cup,I Purchased this cup for my mom who is 87 years old. Gave her confidence to sip her water by herself. I definitely recommend this cup,5.0 out of 5 stars,soupsp.csv,0.05,0.35
35,Great for seniors,I bought to help my grandma drink in end stages of dementia. I was able to control the flow of liquid so she didnt choke. It worked perfect.,5.0 out of 5 stars,soupsp.csv,0.75,0.8125
36,"Adult ""sippy"" cup","This cup is perfect for my elderly Mother. She tends to spill regular cups, so this adult ""sippy"" cup is ideal. The cup is rather small but ok volume for Mom.",4.0 out of 5 stars,soupsp.csv,0.375,0.5461538461538461
37,Helped My Mom Who Suffered a Stroke,"I bought this for my mom who had a small stroke and had a hard time learning to swallow again.  This cup helped her limit the flow into her mouth and as a result, she wouldn't choke as often.  A straw can fit in the opening so that helped her on occasion.",5.0 out of 5 stars,soupsp.csv,-0.04722222222222224,0.44722222222222224
38,Like it,The tip length is exaggerated in the photo. It is about half of that. Not complaining. It is just what I wanted.,5.0 out of 5 stars,soupsp.csv,-0.3333333333333333,0.5833333333333334
39,Great for post wisdom teeth removal,"This is a great cup to use after wisdom teeth removal.  You cannot use straws after this surgery, so this cup worked great.",5.0 out of 5 stars,soupsp.csv,0.8,0.75
40,Terrific,"Used for a Parkinson's patient who was spilling multiple glasses of liquid every day.  No more spills, if the glass is tipped over a little spills out but that is it.",5.0 out of 5 stars,soupsp.csv,-0.14583333333333334,0.3333333333333333
41,I am a little disappointed that the stopper was not included with the cup ...,"I am a little disappointed that the stopper was not included with the cup itself, which ultimately defeats the purpose of why it is generally purchased. For some",2.0 out of 5 stars,soupsp.csv,-0.221875,0.6875
42,Great Idea,Clever adaption of cup lid to assist people with swallowing problems.,5.0 out of 5 stars,soupsp.csv,0.16666666666666666,0.8333333333333334
43,Easy does it,"My wife has Trigeminal neuralgia, a severely painful condition that often limits her ability to speak, eat or drink. The flow control on this cup is perfect for the times she can only ingest fluids. I always keep a pair on hand.",5.0 out of 5 stars,soupsp.csv,0.10000000000000002,0.9666666666666667
44,Helpful,"I bought two of these for my husband.  He is 87 yrs old, with arthritis in his hands.  I don't have to worry about the glass (plastic) being too heavy for him.  Less spill too, if he does drop it, because of the lid.  For elderly, do wish it had some grids on the sides though .... Guess that would help children too.",5.0 out of 5 stars,soupsp.csv,-0.08888888888888889,0.25555555555555554
45,Not what I needed,This cup would be great if the cover screwed on. To easy to spill.,2.0 out of 5 stars,soupsp.csv,0.6166666666666667,0.7916666666666667
46,great find!,"works perfect for my mom, who spills things. Perfect size, I put a straw in the mouthpiece and mom doesn't have to tilt it back too far.",5.0 out of 5 stars,soupsp.csv,0.525,0.75
47,use with caustion,Works okay however uncovered rim of cup is excessively sharp,4.0 out of 5 stars,soupsp.csv,0.1875,0.625
48,It does not control the flow.,"The instructions state ""to stop the liquid from flowing, place a finger back over the vent hole"". This barely slows the flow.",1.0 out of 5 stars,soupsp.csv,0.025,0.05
49,Cup does leak if turned over,My dad would knock over his drink constantly. The cup leaked.,3.0 out of 5 stars,soupsp.csv,0.0,0.3333333333333333
50,Nice cup,Wish all assisted livings and nursing homes would use. I dislike seeing toddler cups being used.,5.0 out of 5 stars,soupsp.csv,0.0,0.0
51,Five Stars,works great for my mom with dementia,5.0 out of 5 stars,soupsp.csv,0.8,0.75
52,Larger spout opening is great for adults.,"Works well. The larger opening at the spout, is great. I ordered more..just a idea..make them in a larger cup size, using with Alzheimer's patients",4.0 out of 5 stars,soupsp.csv,0.26666666666666666,0.5833333333333334
53,Good enough quiality,Works perfect for my mom that has Parkinson's. Not five stars because when you put your finger on the little hole it doesn't completely stop the flow.,4.0 out of 5 stars,soupsp.csv,0.30416666666666664,0.6333333333333333
